Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,PhotoAmt
2,Bella,5,266,0,2,1,4,7,2,1,1,1,1,1,1,0,41326,0,4
2,Hansel And Gretel,2,243,0,2,1,4,7,1,2,2,2,2,1,1,0,41326,0,9
2,Twinkle,10,282,0,2,2,5,7,2,3,1,1,1,1,1,0,41326,0,2
2,Cutie Cutie,2,243,0,2,1,5,7,2,2,2,2,2,1,1,0,41326,0,3
2,Goldie,3,266,0,1,1,3,7,2,2,2,2,2,1,1,0,41326,0,5
2,Sweet Girl,2,265,0,2,1,7,0,2,2,2,2,2,1,1,0,41326,0,3
2,Fluffy,3,242,0,2,1,6,7,2,2,2,2,2,1,1,0,41326,0,5
2,Cutie Pie,2,243,0,2,1,2,7,2,1,2,2,2,1,1,0,41326,0,5
2,Nomi,4,243,0,2,1,7,0,2,2,2,2,2,1,1,0,41326,0,5
2,Sweetlady,5,266,0,2,1,4,0,2,2,2,2,1,1,1,0,41326,0,5
2,Fame,3,265,0,2,1,7,0,2,2,2,2,2,1,1,0,41326,0,4
2,Stelie And Helie,2,243,265,3,1,4,7,2,2,2,2,2,1,5,0,41326,0,3
2,Faithful,36,243,0,2,2,4,7,3,2,1,1,1,1,1,0,41326,0,5
2,Sweetie,3,243,0,2,1,7,0,2,2,2,2,2,1,1,0,41326,0,3
2,Didi,3,265,0,2,1,4,7,2,2,2,1,2,1,1,0,41326,0,4
2,Gentle,7,265,0,1,4,7,0,2,2,2,2,2,1,1,0,41326,0,5
1,Puppies,2,307,0,3,1,2,7,2,1,2,2,2,1,7,0,41326,0,3
2,Ham,3,265,0,1,1,7,0,2,2,2,2,2,1,1,0,41326,0,5
2,Sweetgirl,3,243,0,2,1,4,7,2,2,2,2,2,1,1,0,41326,0,2
2,Orange,3,243,0,1,3,4,0,2,2,2,2,2,1,1,0,41326,0,3
2,Mixie,3,266,0,2,1,6,7,2,2,2,2,2,1,1,0,41326,0,3
2,Jasper,3,243,0,2,1,7,0,2,1,2,1,2,1,1,0,41326,0,2
2,Hansom,2,243,0,1,1,4,7,2,2,2,2,2,1,1,0,41326,0,5
2,Snowy,3,243,0,2,5,7,0,2,2,2,2,2,1,1,0,41326,0,7
2,Little  Star,12,304,0,1,1,2,7,2,3,1,1,1,1,1,0,41326,0,2
2,Jaja And Didi,3,243,0,2,1,2,7,2,2,2,1,2,1,1,0,41326,0,4
1,Ranger,12,307,0,1,1,2,5,3,1,2,2,2,1,1,0,41326,0,3
2,Tuxedo,2,266,0,1,1,7,0,3,1,2,2,2,1,1,0,41326,0,3
2,Zeal & Zax,2,243,0,2,1,4,7,2,2,2,2,2,1,1,0,41326,0,4
2,Yellow,7,265,0,1,4,7,0,2,2,2,2,2,1,1,0,41326,0,5
2,Isra,3,266,0,2,5,7,0,2,1,2,2,2,1,1,0,41326,0,4
2,Snow,2,243,0,1,7,0,0,2,2,2,2,2,1,1,0,41326,0,3
2,Puss & The Gang,36,241,241,3,3,7,0,2,2,2,3,3,1,4,0,41326,0,2
2,Joe,2,266,0,1,1,2,4,2,1,2,2,2,1,1,0,41326,0,4
1,Joy,1,307,0,1,2,0,0,2,1,1,1,2,1,1,0,41401,0,1
1,WaWa,2,307,0,2,2,7,0,2,1,1,1,2,1,1,30,41401,0,1
1,,2,307,0,2,1,2,0,2,1,2,1,2,1,2,0,41401,0,2
1,Prince,2,307,0,1,2,0,0,2,1,1,1,2,1,1,30,41401,0,1
1,Peace,1,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41401,0,1
2,Ollie,3,243,0,2,2,0,0,1,1,2,1,2,1,1,0,41336,0,4
2,Cantik,3,266,0,2,1,7,0,1,1,2,2,2,1,1,0,41401,0,4
2,Rusky,3,266,0,2,2,5,7,1,1,2,2,2,1,1,0,41401,0,2
2,Emil,3,266,0,1,1,2,5,1,1,2,2,2,1,1,0,41401,0,5
2,Panda,3,266,0,1,1,7,0,1,1,2,2,2,1,1,0,41401,0,3
2,Chucky The Black Kitten,3,266,0,1,1,0,0,1,1,2,2,2,1,1,0,41401,0,3
2,Cute Lil Soft,3,266,0,2,1,7,0,1,1,2,2,2,1,1,0,41401,0,4
2,Braille And Edison,24,266,0,1,6,7,0,2,1,2,1,2,1,1,0,41326,0,3
2,Alfred,4,266,0,1,4,7,0,2,1,2,1,2,1,1,0,41326,0,3
2,Ella,4,254,0,2,1,4,7,2,1,2,1,2,1,1,0,41326,0,2
2,May,4,266,263,2,6,7,0,1,1,2,1,2,1,1,0,41326,0,3
1,å°é»,4,307,0,2,3,0,0,1,2,2,1,1,1,1,50,41336,0,2
2,Bean,2,266,0,1,1,2,6,1,1,1,1,2,1,1,0,41326,0,4
2,Jovian,5,265,285,1,1,7,0,2,2,1,1,2,1,1,0,41326,0,2
2,Finn,2,266,265,1,1,2,0,1,2,2,2,2,1,1,0,41326,0,3
2,Polka,8,265,265,1,1,7,0,2,2,1,1,1,1,1,0,41326,0,4
2,Punkers,8,265,265,1,1,7,0,2,2,1,1,1,1,1,0,41326,0,4
2,Mebius,5,265,285,1,1,0,0,2,2,1,1,2,1,1,0,41326,0,4
2,No Name,2,265,0,3,1,6,7,2,2,2,2,2,1,6,0,41336,0,7
2,Cheeky,18,266,0,2,2,5,7,1,1,2,1,2,1,1,0,41326,0,2
2,Charlie,20,266,0,2,1,2,4,1,1,3,3,2,1,1,0,41326,0,2
2,Chucky,19,266,0,1,6,7,0,2,1,3,3,2,1,1,0,41326,0,2
2,4 Kittens,2,266,0,3,1,4,7,1,1,2,2,2,1,4,0,41326,0,2
2,Siti,7,266,0,2,1,2,4,2,1,2,2,2,1,1,0,41326,0,8
2,Gosh-,2,292,292,2,1,5,0,1,1,1,1,1,1,1,0,41326,0,1
2,Boots-,3,266,0,1,2,7,0,1,1,1,1,1,1,1,0,41326,0,1
2,Warni,2,266,0,2,1,2,7,1,1,1,1,1,1,1,0,41326,0,2
2,Booboo,2,292,266,2,2,5,7,1,1,1,1,1,1,1,0,41326,0,1
2,TimTam,38,265,0,1,3,0,0,2,2,1,1,1,1,1,200,41401,0,5
1,Stella,18,307,0,2,1,2,7,3,1,1,1,1,1,1,0,41401,0,4
1,Bruno,11,307,141,1,3,0,0,3,1,1,1,1,1,1,0,41401,0,3
1,Bibi,6,307,0,2,1,2,0,2,1,1,2,3,1,1,0,41401,0,2
2,Tiger,2,266,0,1,1,4,0,2,1,3,1,2,1,1,0,41326,0,5
2,Miao,2,266,0,2,2,4,7,2,1,2,2,2,1,1,0,41326,0,5
2,Miss Little Bonnet,3,266,0,2,1,2,5,1,1,2,2,2,1,1,0,41401,0,5
1,Nero,2,307,0,1,1,2,0,3,1,2,1,2,1,1,150,41326,0,3
1,"Risky, Rocket & Rollo",2,103,307,1,1,2,3,3,2,1,1,2,1,1,0,41326,0,2
1,Fanta,2,307,307,2,3,4,0,2,1,1,1,2,1,1,0,41326,0,9
2,Stella (formerly Martha),2,266,0,2,1,6,0,2,1,2,2,2,1,1,0,41326,0,1
1,Rocky,2,307,0,1,1,2,6,3,1,2,1,2,1,1,0,41326,0,3
1,Willow,2,31,307,2,1,0,0,3,2,1,1,2,1,1,0,41326,0,7
2,Pixie,2,266,0,2,1,6,7,2,1,1,1,2,1,1,0,41326,0,6
1,Arrow,2,307,307,1,1,3,5,2,2,1,1,2,1,1,0,41326,0,0
1,Jon Snow,1,307,0,1,2,7,0,2,1,1,1,2,1,1,150,41326,0,7
1,Ginger,3,307,188,2,3,4,0,3,1,2,1,2,1,1,150,41326,0,9
1,Rufus,12,189,307,1,1,2,0,2,1,1,1,1,1,1,0,41326,0,2
1,Goldie,5,188,307,2,1,2,3,2,1,1,1,1,1,1,0,41326,0,1
1,Xena,4,31,307,2,1,7,0,2,2,1,1,1,1,1,0,41326,0,16
1,Diva,4,128,307,2,1,2,7,2,1,1,1,1,1,1,0,41326,0,9
1,Bear,2,307,78,1,1,2,0,2,2,2,1,2,1,1,150,41326,0,0
1,Brownie,24,109,307,1,2,3,0,2,3,1,1,1,1,1,0,41326,0,3
1,Ender,2,307,78,1,1,2,0,2,1,2,1,2,1,1,150,41326,0,6
1,Harry,12,195,307,1,1,6,0,2,2,1,1,1,1,1,0,41326,0,3
1,Duke,5,307,307,1,2,3,0,3,2,1,1,2,1,1,0,41326,0,11
1,Chomp,2,307,0,1,1,2,0,2,1,2,1,2,2,1,150,41326,0,1
1,Thelma & Louise,1,103,307,2,1,2,6,3,1,1,1,2,1,2,0,41326,0,14
2,Notty,2,266,0,2,1,6,0,2,1,2,2,2,1,1,0,41326,0,4
1,White Prince,1,307,307,1,5,7,0,2,2,2,1,2,1,1,0,41326,0,8
1,Sandy,12,103,307,2,1,6,0,2,3,1,1,1,1,1,0,41326,0,3
1,Blicky's Babies (7 Puppies),1,307,0,3,2,3,0,2,2,2,2,2,1,7,0,41326,0,11
1,Achiko,18,307,307,1,3,5,0,2,2,1,1,1,1,1,0,41326,0,3
1,"Olive, Olio & Toffee",4,307,0,3,1,2,7,2,1,2,1,2,1,3,0,41326,0,7
1,ViVi A.k.a. Teddy Bear,60,190,0,2,2,7,0,3,2,3,3,3,2,1,0,41326,0,2
1,Pity,6,307,0,1,5,0,0,3,2,3,3,3,2,1,0,41401,0,2
1,Lucki,2,307,0,2,2,0,0,2,2,2,1,2,1,1,0,41401,0,11
1,Lucky,3,307,0,2,2,0,0,3,2,2,1,2,2,1,0,41401,0,5
1,So Pity,3,307,0,1,5,0,0,3,1,3,3,3,2,1,0,41401,0,6
2,Tiger (Tiggie),16,266,0,2,1,2,7,1,1,1,3,1,1,1,35,41326,0,3
2,Bobby,3,264,0,1,3,4,7,1,3,2,2,2,1,1,0,41326,0,3
2,Tompok,24,264,0,1,1,7,0,3,3,2,2,3,1,1,0,41326,0,5
2,Coco,6,292,292,2,1,7,0,1,1,1,1,2,1,1,150,41326,0,2
2,Gugurl~,12,265,0,2,1,3,4,2,3,1,1,2,1,1,0,41326,0,4
2,Ginger Kitten,2,266,0,2,3,0,0,2,2,2,2,2,1,1,0,41401,0,1
2,Anak Si Kenik,7,266,0,1,1,2,7,2,1,1,1,3,1,1,0,41401,0,3
1,Doggies Need A Home,54,307,0,3,1,2,5,2,1,3,1,1,1,3,0,41330,0,3
1,Female Puppies,1,307,0,2,2,3,5,2,1,2,2,2,1,3,0,41330,0,2
1,5 Weeks Old Female Puppies,1,307,307,2,1,4,0,2,1,2,2,2,1,2,0,41330,0,1
1,Brindle Female Puppy For Adoption,6,307,0,2,2,5,0,2,1,3,3,2,1,1,0,41330,0,1
1,6-7 Weeks Old Male Puppies,2,307,307,1,1,5,0,2,1,2,2,2,1,2,0,41330,0,2
1,Puppies For Adoption In Ipoh,1,307,0,3,5,7,0,2,1,2,2,2,1,7,0,41330,0,6
1,Mixed Breed Puppies,2,307,307,2,1,2,5,2,1,2,2,2,1,1,0,41330,0,3
1,4-5 Weeks Old Puppies,1,307,0,3,1,0,0,2,1,2,2,2,1,3,0,41330,0,3
1,My Love Puppy,1,307,0,2,2,0,0,2,2,3,3,3,1,2,0,41401,0,1
2,,24,292,0,1,6,7,0,2,2,3,3,3,1,1,0,41326,0,1
2,Babies,3,265,265,1,2,0,0,1,2,2,2,2,1,1,0,41326,0,4
2,Jebat,11,266,266,1,1,6,0,2,2,2,2,1,1,1,0,41326,0,3
2,Woffy's Jnr,3,265,265,1,2,5,7,2,2,2,2,2,1,2,0,41326,0,3
2,Woffy,36,265,265,2,1,6,7,3,2,2,2,2,1,1,0,41326,0,5
2,Carlos & Marcos ð,5,265,265,1,2,5,0,2,2,2,2,2,1,2,50,41326,0,2
2,,12,265,0,2,2,0,0,2,2,3,3,3,1,1,0,41326,0,1
1,Foxy,41,307,0,1,2,0,0,2,2,1,1,3,1,1,0,41401,0,3
2,Alice(temp Name),1,265,285,2,6,0,0,2,2,2,2,2,1,1,0,41401,0,5
2,"Kiki, Pillow & Blanket",96,266,266,2,1,7,0,1,1,1,1,2,1,3,0,41401,0,3
2,Darlie (temp Name),0,265,285,2,1,2,0,2,2,2,2,2,1,1,0,41401,0,1
2,Catherine & Danny Boy,1,265,285,3,6,0,0,2,2,2,2,2,1,2,0,41401,0,1
2,Lil Boy,2,265,0,1,1,2,5,2,2,2,2,2,1,1,0,41401,0,5
2,Beatrix (temp Name),1,265,285,2,6,0,0,2,2,2,2,2,1,1,0,41401,0,1
2,Kagome,5,241,0,1,1,7,0,2,2,2,2,1,1,1,0,41401,6,4
1,Very Good Buddies,4,307,0,3,1,2,0,2,2,3,3,3,1,5,0,41326,0,1
1,Very Friendly Dogs,12,307,0,1,1,2,5,2,2,3,3,3,1,11,0,41326,0,3
2,Swikey,6,266,0,1,1,6,0,2,1,2,1,2,1,1,0,41401,0,2
2,Ziggly,6,266,0,1,6,7,0,2,1,2,1,2,1,1,0,41401,0,2
1,Abandoned Puppies At Petrol Station,2,307,307,1,2,5,0,2,2,3,3,2,1,2,0,41326,0,5
1,Brownie,36,307,0,1,3,5,0,2,3,1,1,1,1,1,0,41326,0,4
1,TimTam (the Brothers),36,307,0,1,2,5,0,3,2,1,1,1,1,2,0,41326,0,7
1,Babies Looking For Home,8,307,0,1,1,2,7,2,2,2,2,2,1,3,0,41326,0,5
1,Baby,9,307,0,1,2,7,0,2,2,2,2,2,1,1,0,41326,0,0
1,Cocoa,12,307,307,1,2,0,0,2,2,1,1,1,1,1,350,41336,0,5
1,Travis,5,307,307,1,1,7,0,2,1,1,1,1,1,1,0,41326,0,1
1,Scotty,8,307,307,1,2,7,0,2,1,1,1,1,1,1,0,41326,0,4
1,Batman,2,307,0,2,1,7,0,2,1,3,3,3,1,1,0,41326,2,1
1,ChiChi,6,307,307,2,1,2,5,2,2,2,1,3,1,1,150,41401,0,5
1,Kingston,84,307,307,1,1,0,0,2,1,1,1,1,1,1,200,41401,0,1
1,Dixie,24,307,307,2,1,2,0,2,1,1,1,1,1,1,200,41401,0,1
1,Scooby,24,307,307,1,2,0,0,3,1,1,1,1,1,1,200,41401,0,1
1,,2,307,0,3,1,2,0,2,1,1,1,2,1,6,0,41401,0,5
1,Eva,24,307,307,2,2,5,6,2,1,1,1,1,1,1,200,41401,0,1
1,Pepper,4,307,307,2,2,0,0,2,1,2,2,3,1,1,100,41401,0,6
1,Nicky,22,205,218,1,1,7,0,2,3,1,1,1,1,1,150,41401,0,3
1,Hawk,24,307,307,1,1,2,0,2,1,1,1,1,1,1,200,41401,0,1
1,Ah Gal,24,20,0,2,1,2,7,2,1,1,1,1,1,1,100,41401,0,3
1,Beagle Mix Pups,3,307,0,2,1,2,7,2,1,1,1,2,1,3,50,41401,0,5
1,Minnie,4,307,0,2,2,5,0,2,1,1,1,1,1,1,50,41401,0,4
1,Panda,24,179,0,2,1,7,0,2,3,3,3,1,1,1,150,41401,0,3
1,Coffee,24,307,307,1,2,7,0,2,1,1,1,1,1,1,200,41401,0,5
2,Mohana,2,266,0,1,2,6,7,1,1,1,1,2,1,1,0,41401,0,4
2,Max & Min,1,266,283,1,3,4,7,2,1,2,1,2,1,2,0,41401,0,4
2,Lemmy,0,266,0,2,1,7,0,2,2,2,1,2,1,1,0,41401,0,5
2,Shuti,120,293,0,2,2,5,7,2,2,1,1,1,1,1,0,41401,0,3
2,Monty,2,283,0,2,1,7,0,2,1,2,2,2,1,1,0,41401,0,2
2,Owlet,2,266,0,2,3,7,0,2,1,1,1,2,1,1,0,41401,0,4
2,Milo,3,266,0,2,1,4,7,2,1,1,1,3,1,1,0,41401,0,5
2,Tushy,1,283,266,2,2,5,0,2,1,2,1,2,1,1,0,41401,0,4
2,Fiesty Fiesta,0,283,0,2,1,0,0,2,1,2,1,3,1,1,0,41401,0,3
2,UBI,3,283,0,1,3,7,0,2,1,2,2,2,1,1,0,41401,0,5
2,Barbossa The One-Eyed Pirate Cat,48,266,0,1,5,7,0,2,1,2,2,1,1,1,0,41401,0,4
1,Xiao Bai,12,307,0,1,7,0,0,3,1,2,2,2,1,1,0,41326,0,3
1,Boboy & Lucky,6,141,141,3,7,0,0,2,1,1,1,3,1,2,0,41401,0,3
1,Cutey,1,141,0,3,7,0,0,3,1,2,1,2,1,4,0,41401,0,1
1,,2,307,307,3,1,2,0,1,1,2,2,2,1,3,0,41326,0,5
2,Lucy,2,266,0,2,6,0,0,1,1,2,1,2,1,1,0,41326,0,4
2,Cappuccino,2,266,0,1,2,3,6,2,1,2,1,2,1,1,0,41326,0,2
1,Jacky,1,307,307,1,1,6,0,1,1,2,2,2,1,1,0,41326,0,2
2,Camellia,2,266,0,2,6,7,0,2,1,2,1,2,1,1,0,41326,0,4
2,Max,1,266,0,1,1,6,7,2,1,2,2,2,1,1,0,41326,0,2
2,Zaatar,36,266,0,2,6,0,0,2,1,2,1,1,1,1,0,41326,0,9
2,Happy Package,1,266,0,3,1,7,0,2,1,2,2,2,1,4,0,41326,1,3
2,Wang,2,266,266,1,3,7,0,2,1,2,1,2,1,1,0,41326,0,9
2,"One,two,three",2,266,0,1,6,0,0,2,1,2,1,2,1,3,0,41326,0,10
2,Choochak,2,266,0,1,1,7,0,2,1,2,1,2,1,1,0,41326,0,7
2,Naomi,2,265,0,2,3,6,7,2,2,2,1,2,1,1,0,41326,0,3
2,Chooju,2,266,0,2,1,4,7,1,1,2,1,2,1,1,0,41326,0,4
2,Martha Olivia Disht,2,266,0,2,1,2,3,2,2,2,1,2,1,1,0,41326,0,4
2,Lollita,54,265,0,2,1,4,5,2,2,2,1,1,1,1,0,41326,0,5
2,Tala Bala,18,266,0,1,3,0,0,2,1,2,1,1,1,1,0,41326,0,4
2,Foxy,3,266,0,1,2,7,0,2,1,2,1,2,1,1,0,41326,0,4
2,Fibo,3,266,0,1,1,7,0,2,2,2,1,2,1,1,0,41326,0,4
2,Fifi,2,285,264,2,1,7,0,1,3,2,1,2,1,1,0,41326,0,3
1,Milo,12,128,0,1,2,7,0,1,1,1,1,2,1,1,0,41326,0,6
1,Hope,12,72,307,2,4,0,0,1,2,3,1,3,1,1,0,41326,0,6
1,Patchy,4,307,307,1,1,2,0,2,2,2,2,2,1,1,0,41326,0,2
1,Brownie,4,307,307,1,3,0,0,2,2,2,2,2,1,1,0,41326,0,4
2,The Lil Babies,2,266,0,2,1,2,5,1,1,2,2,2,1,4,0,41401,0,6
1,German Shepherd,48,103,0,2,1,2,0,3,2,1,1,3,2,1,150,41401,0,5
1,Miu Miu,51,195,0,2,1,5,6,1,1,1,1,2,1,1,200,41401,0,5
2,,2,266,0,3,1,4,6,1,1,2,2,2,1,3,0,41401,0,0
1,,1,307,0,2,1,7,0,2,1,3,3,2,1,1,0,41326,0,2
1,,1,307,0,3,1,0,0,2,2,2,2,2,1,6,0,41326,0,8
1,Suci,11,103,307,2,1,2,0,2,2,1,1,1,1,1,200,41326,0,4
1,Minie,1,307,0,2,1,2,0,2,1,2,1,2,1,1,0,41326,0,6
1,Maple,12,307,0,2,1,2,4,2,1,1,1,1,1,1,0,41326,0,8
1,Serdang Puppies,1,307,0,2,1,2,0,2,2,3,3,2,1,1,0,41326,0,7
1,2012 Jan- Serdang Puppies,1,307,0,1,1,2,0,2,1,3,3,2,1,4,0,41326,0,6
1,Serdang Small Breed Pups,1,307,0,2,1,2,0,1,1,2,2,2,1,1,0,41326,0,7
1,Ah Boy,36,205,0,1,5,0,0,1,3,3,3,3,1,1,0,41326,0,2
1,Bai Bai,18,307,0,1,7,0,0,2,1,1,1,1,1,1,0,41326,0,1
1,Moo Moo,1,307,0,1,1,7,0,2,1,2,2,2,1,1,0,41326,1,6
1,Cutie Male Puppies @ Serdang,1,307,0,1,2,5,0,2,2,2,2,2,1,3,0,41326,0,4
1,Wang Wang æºæº,12,307,0,1,2,7,0,2,2,1,1,2,1,1,35,41326,0,2
1,SK Pups For Adoption,1,307,0,3,1,7,0,2,1,3,3,2,1,4,0,41326,0,3
1,,1,307,0,2,1,2,7,2,1,3,3,2,1,2,0,41326,0,4
1,Mimi,1,307,0,2,2,5,7,2,1,1,1,2,1,1,35,41326,0,5
1,Bella,10,307,0,2,1,2,0,2,1,1,1,1,1,1,0,41326,0,11
1,ZaiZai,12,307,307,1,1,7,0,2,2,1,1,1,1,1,0,41326,0,7
1,Puppies @ Serdang,1,307,0,3,1,2,7,2,2,2,2,2,1,4,0,41326,0,6
1,Male Puppy,2,307,0,1,1,2,7,2,2,3,3,2,1,1,0,41326,0,5
1,,1,307,0,2,1,2,5,2,1,1,1,2,1,5,0,41326,0,11
1,Ah Wong,22,307,0,1,1,2,7,2,2,1,1,2,1,1,0,41326,0,9
1,Black Princess @ Serdang,1,307,0,2,1,0,0,1,1,3,3,2,1,1,0,41326,0,1
1,Handsome,6,15,307,1,1,5,0,2,2,3,3,3,1,1,0,41326,0,5
1,Putih,36,307,307,2,7,0,0,2,1,1,1,1,1,1,0,41326,1,17
1,Winnie,12,119,307,2,6,7,0,2,2,1,2,1,1,1,150,41326,0,12
1,Poong Poong,48,205,0,1,1,6,7,1,1,1,1,2,1,1,0,41326,0,5
2,Oyen,48,266,0,2,2,5,6,2,1,2,2,1,1,1,0,41326,0,2
2,Gomi,2,266,0,1,1,7,0,2,1,1,1,2,1,1,0,41327,0,3
2,,1,299,0,3,1,6,0,2,1,2,2,2,1,3,0,41336,0,0
2,Kuk (temporary),1,266,0,2,1,2,0,2,1,2,2,2,1,1,0,41401,0,3
2,AprÃ¨s (Temporary),2,265,0,2,1,2,4,2,2,2,1,2,1,1,0,41401,0,5
2,Wuun,2,266,0,1,1,2,0,2,1,2,2,2,1,1,0,41401,0,3
2,Emm (temporary),4,266,0,1,1,7,0,2,1,1,1,3,1,1,0,41401,1,5
2,Chester,5,266,0,1,1,7,0,2,1,1,1,2,1,1,0,41401,0,3
2,Bobbi,5,306,0,2,1,7,0,2,1,1,1,1,1,1,0,41401,0,3
2,Hiro,5,266,0,1,1,6,0,2,1,1,1,1,1,1,0,41401,0,1
2,Hoshi,1,266,0,2,1,7,0,2,1,1,1,2,1,1,50,41401,0,15
2,Emmy,12,266,0,2,1,2,7,2,1,1,1,1,1,1,0,41401,0,4
2,Rocket Looking For A Home!,2,266,0,1,6,0,0,2,1,1,1,2,1,1,50,41401,0,5
2,Brownie,2,266,0,1,2,0,0,2,1,1,1,2,1,1,0,41401,0,3
1,Snoopy,2,307,0,2,1,7,0,2,1,1,1,2,1,1,0,41401,0,14
2,Horlicks,96,266,292,2,2,5,0,2,1,1,1,1,1,1,0,41401,0,2
2,Liz & Taylor Looking For A Home!,1,266,0,2,1,7,0,2,1,2,1,2,1,2,0,41401,0,5
2,Lucy,24,266,0,2,1,0,0,2,1,1,1,1,1,1,0,41401,1,14
2,4 Homeless Kittens,1,266,0,3,6,7,0,2,1,2,2,2,1,4,100,41401,0,11
1,Hope,24,307,0,1,2,0,0,2,1,1,1,1,1,1,0,41401,0,9
2,Inky Needs A Home!,24,266,0,2,1,0,0,2,1,1,1,1,1,1,80,41401,0,2
2,Gloo Needs A Home!,2,266,0,1,1,7,0,2,1,2,1,2,1,1,50,41401,0,4
2,Rain,12,266,0,1,6,7,0,2,1,1,1,1,1,1,0,41401,0,2
1,Fred - !,12,307,103,1,1,2,0,2,1,1,1,1,1,1,200,41401,0,15
1,Heidi & Her 8 Pups Need Homes!,1,307,0,3,2,5,7,2,1,2,1,2,1,9,50,41401,0,15
1,Barney,3,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41401,0,1
2,Snarf Needs A Home!,2,266,0,1,6,7,0,2,1,2,1,2,1,1,50,41401,0,5
2,Mika & Milo Need Homes!,1,266,0,3,1,4,6,2,1,2,1,2,1,2,0,41401,0,9
1,"Tobe ( Meaning Love,kind & Joyful)",12,307,0,1,2,7,0,2,2,2,2,2,1,1,0,41401,0,2
2,Blackie,3,243,266,1,1,0,0,1,1,3,3,3,1,1,0,41401,0,5
2,Bibi,2,243,266,2,1,2,7,1,1,1,1,2,1,1,0,41401,0,8
2,,1,243,0,3,2,5,6,1,1,2,2,3,1,3,0,41401,0,0
2,Lucy,3,265,0,1,6,0,0,1,2,2,2,2,1,1,0,41326,0,5
2,Little B,3,266,0,2,1,7,0,2,1,1,1,1,1,1,0,41326,0,0
1,,4,307,0,2,3,5,7,2,1,3,3,1,1,1,0,41332,0,3
2,Malo,3,265,297,1,3,5,7,2,2,2,2,3,1,1,0,41326,0,2
2,Kiki,3,265,297,2,1,6,7,2,2,3,3,3,1,1,0,41326,0,3
2,Polo,2,265,265,1,5,7,0,2,2,2,1,2,1,1,0,41401,0,12
2,Orange,1,283,0,2,3,0,0,1,2,2,2,2,1,1,0,41401,0,5
2,Tiguan,5,283,0,2,2,5,7,2,2,2,2,3,2,1,0,41401,0,3
2,3 Little Cuties,2,266,0,3,1,3,7,2,2,2,2,2,1,3,1,41401,0,20
2,Fluffy,3,264,0,1,1,6,0,2,3,1,1,2,1,1,0,41401,0,5
2,Simba And Leo,3,265,283,3,1,3,0,2,2,1,1,2,1,2,0,41401,2,5
1,Lolo,96,195,0,1,1,6,0,2,1,1,1,1,1,1,50,41401,0,3
2,Ginger Kitty,4,266,0,1,2,4,0,2,1,1,1,2,1,2,0,41401,0,3
1,Husky,48,206,119,2,1,6,7,3,3,3,1,3,1,1,0,41326,0,1
2,Kitten,4,265,0,2,2,6,0,2,2,2,2,2,1,1,0,41326,0,2
1,Henry,10,307,0,1,2,4,0,2,2,1,1,1,1,1,0,41326,0,3
1,No Name,3,307,307,3,1,2,0,2,1,2,2,2,1,2,0,41326,0,3
1,Luna,4,307,0,2,1,7,0,2,2,1,1,2,1,1,0,41327,0,2
1,Benjy,3,307,0,1,5,0,0,2,2,1,1,2,1,1,0,41327,0,1
1,Mira,10,307,0,2,1,0,0,2,2,1,1,1,1,1,0,41327,0,3
1,Skye,3,307,0,1,5,0,0,2,2,1,1,2,1,1,0,41327,0,2
1,Bailey,3,307,0,2,1,0,0,2,2,1,1,2,1,1,0,41327,0,3
1,Leo,3,307,307,1,2,0,0,2,2,1,1,2,1,1,0,41327,0,1
1,Romi,1,307,0,1,1,0,0,2,2,2,2,2,1,1,0,41327,0,3
1,Rufus,2,307,0,1,2,0,0,2,1,1,1,2,1,1,0,41327,0,2
2,Male Pure American Shorthair,23,243,0,1,1,7,0,3,1,2,2,2,3,1,100,41336,0,5
2,Oreo,12,265,0,1,1,6,7,3,2,2,2,2,1,1,0,41326,0,1
2,Creamy,2,266,0,1,5,7,0,2,1,2,2,2,1,1,0,41326,0,3
2,"Pumpkin, Silver, Mocha & Milo",2,266,0,3,1,3,6,2,1,2,2,2,1,2,0,41326,0,5
2,Beary,6,266,0,2,1,2,3,2,1,2,2,2,1,1,0,41326,0,3
1,,2,307,307,2,1,2,0,2,2,2,2,2,1,2,0,41326,0,1
1,,12,69,0,1,2,5,0,2,2,3,3,3,1,1,0,41326,0,1
1,Arrow,1,307,0,2,3,7,0,2,1,2,2,2,1,1,0,41326,0,4
1,Snowball,1,307,0,2,5,7,0,2,1,2,2,2,1,1,0,41326,0,3
1,Rocky,36,20,0,1,1,2,7,2,1,1,1,2,2,1,0,41326,0,0
1,Ceprat,96,195,307,1,6,7,0,2,3,2,1,1,1,1,50,41326,0,5
1,Goldie,2,307,0,2,3,0,0,2,1,2,1,2,1,1,50,41326,0,1
1,Jiney,2,307,0,2,2,5,7,2,1,2,1,2,1,1,50,41326,0,1
1,Amber,2,307,0,2,2,0,0,2,1,2,1,2,1,1,50,41326,0,2
1,Minty & Misty,2,307,0,2,1,7,0,2,1,2,1,2,1,2,50,41326,0,5
1,Kimi,2,307,0,2,1,2,0,2,1,2,1,2,1,1,50,41326,0,1
