,Age,Breed1,Gender,Color1,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,AdoptionSpeed
3569,24,58,2,5,1,1,3,3,3,1,1,0,9,2
3570,2,58,2,3,2,1,2,2,2,1,1,0,12,2
3571,4,56,2,1,3,3,2,1,2,1,2,200,12,3
3572,1,104,3,1,2,1,1,1,1,1,3,0,12,2
3573,2,58,2,1,1,1,2,2,2,1,1,1,9,4
3574,84,130,1,1,2,2,1,1,1,1,1,10,3,2
3575,3,104,3,1,2,1,1,1,1,1,4,0,8,3
3576,4,58,3,1,2,1,2,2,2,1,2,0,12,4
3577,2,58,1,6,2,1,2,1,2,1,1,50,12,1
3578,2,104,2,1,2,1,3,3,2,1,1,0,12,2
3579,6,104,2,2,2,2,3,1,2,1,1,0,8,4
3580,2,58,2,4,2,1,1,1,2,1,1,0,12,3
3581,36,99,1,7,1,3,1,1,2,1,1,300,12,1
3582,3,82,2,1,2,2,2,1,1,1,1,150,3,0
3583,3,104,1,1,2,2,1,1,2,1,1,0,12,1
3584,1,58,1,6,2,1,2,2,2,1,1,15,12,1
3585,24,104,2,2,2,1,2,1,2,1,1,1,1,4
3586,12,104,3,2,2,2,3,3,3,1,2,0,3,4
3587,2,90,1,5,2,2,3,1,2,1,1,0,3,1
3588,3,94,1,1,3,1,3,3,2,1,1,0,3,0
3589,2,58,1,4,2,1,2,1,2,1,1,0,3,3
3590,36,58,2,1,2,3,1,1,3,1,1,300,12,4
3591,12,58,2,2,1,1,2,1,1,1,1,0,9,3
3592,29,116,2,1,2,3,3,3,3,1,1,0,12,2
3593,29,58,2,6,2,1,1,1,1,1,1,0,12,2
3594,6,104,2,1,2,1,3,3,3,2,1,0,3,1
3595,24,37,3,1,2,1,2,1,2,1,2,0,3,1
3596,4,58,3,3,2,1,2,1,2,1,3,0,12,3
3597,3,156,3,7,2,1,2,2,2,1,2,0,3,2
3598,6,104,1,2,2,1,1,1,2,1,1,0,12,4
3599,17,141,1,1,2,3,1,1,2,2,1,350,3,3
3600,2,94,1,2,2,1,1,3,2,1,1,0,12,3
3601,24,104,1,3,2,1,1,1,2,1,1,0,8,2
3602,2,125,2,1,2,1,2,2,2,1,1,0,12,2
3603,0,57,3,1,1,2,3,3,3,1,5,0,12,2
3604,24,104,2,1,1,1,1,1,1,2,1,0,12,4
3605,1,104,2,1,2,1,2,1,2,2,1,0,3,3
3606,3,116,3,2,1,2,2,2,2,1,4,30,3,1
3607,2,104,2,1,2,1,2,1,2,1,1,0,9,2
3608,2,104,2,2,2,1,1,1,1,1,1,0,8,3
3609,5,104,2,2,2,1,1,1,2,1,1,0,3,4
3610,2,104,3,1,2,1,2,2,2,1,4,0,12,2
3611,13,58,1,6,3,1,3,3,2,1,1,0,3,4
3612,2,58,2,1,2,1,2,2,2,1,1,0,12,2
3613,1,104,2,2,2,3,2,2,2,1,1,0,12,1
3614,2,104,2,2,2,2,1,1,2,1,1,0,12,1
3615,2,57,2,1,1,2,2,2,2,1,2,0,3,3
3616,1,156,1,6,1,1,2,2,2,1,1,0,12,1
3617,7,132,2,1,2,2,1,1,2,1,1,100,3,1
3618,3,104,3,2,2,1,2,2,2,1,4,0,8,4
3619,1,157,3,1,2,2,2,2,2,1,4,250,3,2
3620,3,104,3,2,2,1,2,2,2,1,4,0,12,4
3621,6,58,1,3,1,1,2,1,1,1,1,0,12,4
3622,9,58,1,3,2,1,1,1,1,1,1,0,12,3
3623,36,104,1,2,3,1,3,3,2,1,1,0,3,2
3624,3,58,1,6,2,1,3,3,3,1,1,0,12,1
3625,1,58,1,2,1,1,2,2,2,1,1,0,3,2
3626,1,57,2,6,1,2,3,3,2,1,1,20,12,2
3627,6,116,1,6,2,2,1,1,2,1,1,0,12,2
3628,8,104,2,2,2,2,1,3,1,1,1,0,8,4
3629,8,56,1,3,3,1,2,1,2,1,1,50,12,2
3630,1,104,2,1,1,1,2,1,2,1,1,0,12,2
3631,1,104,2,2,2,2,2,1,2,1,1,0,12,3
3632,6,42,2,2,1,1,2,2,2,1,1,0,3,3
3633,48,58,1,1,2,1,2,3,3,1,1,0,12,4
3634,1,104,2,1,2,2,2,2,3,1,4,0,12,4
3635,2,57,1,3,2,2,2,2,2,2,1,0,3,3
3636,12,163,2,5,2,3,1,1,1,1,1,0,12,2
3637,4,58,2,3,1,1,1,1,2,1,1,0,3,2
3638,84,76,2,1,2,2,1,1,2,1,1,0,12,3
3639,6,58,2,5,1,1,1,1,1,1,1,0,3,3
3640,3,115,1,5,1,2,1,1,2,1,1,500,12,2
3641,2,58,1,1,3,1,2,2,2,1,4,0,12,2
3642,1,58,1,3,2,1,2,2,2,1,1,0,12,1
3643,1,104,2,1,2,1,1,1,2,1,1,0,12,3
3644,8,104,2,2,2,1,1,1,1,1,1,0,3,4
3645,1,104,2,1,2,2,2,2,2,1,1,0,9,1
3646,5,57,1,6,2,2,1,1,1,1,1,100,3,2
3647,4,73,1,1,3,2,3,3,3,1,1,0,9,1
3648,2,57,2,1,2,2,2,2,2,1,1,0,12,2
3649,84,32,2,6,2,1,1,1,1,1,1,0,12,0
3650,12,104,1,1,2,1,1,1,1,1,1,0,0,3
3651,3,104,2,1,2,1,1,1,2,1,1,0,12,2
3652,48,82,2,6,3,3,3,3,2,2,1,0,3,1
3653,4,116,1,2,1,3,1,1,2,1,1,250,12,3
3654,6,165,2,1,2,1,1,1,2,1,1,0,9,4
3655,12,56,1,1,3,3,1,1,1,1,1,0,12,3
3656,18,142,3,2,2,2,2,2,2,2,3,0,12,3
3657,7,104,2,2,1,1,2,2,2,1,1,0,12,4
3658,4,156,2,4,2,1,1,1,3,1,1,0,12,3
3659,60,141,1,5,1,2,1,1,1,1,1,100,12,3
3660,9,104,2,2,2,1,1,1,1,1,1,0,12,4
3661,4,104,2,1,2,1,1,1,2,1,1,0,12,1
3662,12,58,2,1,2,1,1,1,2,1,1,180,3,4
3663,2,116,2,1,2,2,2,2,2,1,1,50,12,1
3664,4,58,1,1,1,1,2,1,2,1,1,0,12,1
3665,3,58,3,1,1,2,2,2,2,1,6,0,12,2
3666,5,57,2,1,2,2,1,1,1,1,1,0,12,2
3667,24,58,1,6,2,1,1,1,2,1,2,0,3,2
3668,2,58,2,1,1,1,2,2,2,1,3,0,5,3
3669,12,58,1,2,2,1,1,1,1,1,1,0,12,3
3670,12,104,2,2,1,1,3,3,3,2,1,0,6,4
3671,24,104,1,1,2,2,3,3,3,1,2,0,3,4
3672,3,111,1,1,2,2,2,1,2,1,2,0,12,4
3673,6,112,1,1,2,1,1,1,1,1,1,0,12,2
3674,3,58,1,4,1,1,2,1,2,1,1,0,3,3
3675,12,157,1,2,2,1,1,1,1,1,1,0,12,3
3676,24,58,2,2,2,1,1,1,1,1,8,0,12,4
3677,17,12,2,1,2,2,1,1,3,1,1,100,9,4
3678,1,58,1,3,1,1,2,2,2,1,1,0,12,1
3679,5,58,1,1,2,2,1,1,2,1,1,0,12,3
3680,8,104,2,1,2,3,1,1,1,1,1,0,12,2
3681,3,57,3,1,2,2,3,3,3,1,4,0,3,3
3682,6,104,1,2,2,1,1,1,2,1,1,0,3,4
3683,2,58,2,2,2,1,2,2,2,1,1,0,12,2
3684,108,76,1,3,3,2,1,1,3,1,1,0,3,1
3685,48,82,1,6,3,3,3,3,3,2,1,100,3,1
3686,60,46,2,5,2,3,1,1,2,2,1,0,3,3
3687,12,57,1,2,2,2,2,2,1,1,1,0,3,4
3688,1,104,2,1,2,1,3,3,2,1,1,0,12,2
3689,1,6,2,1,1,1,2,2,2,1,1,0,10,4
3690,72,104,2,1,2,1,1,1,1,1,1,0,9,4
3691,6,142,1,2,2,1,1,1,1,1,1,0,3,4
3692,1,58,3,1,1,1,2,2,2,1,3,0,12,1
3693,2,5,2,2,1,1,2,1,2,1,1,0,0,3
3694,5,104,2,2,2,1,1,1,1,1,1,0,12,4
3695,7,104,2,1,2,2,1,1,1,1,1,0,12,4
3696,1,104,1,1,2,2,2,2,2,1,3,0,12,1
3697,1,104,1,2,1,2,2,2,1,1,1,0,3,4
3698,6,104,2,2,2,1,2,1,2,1,1,0,9,3
3699,2,104,1,1,2,2,2,2,2,1,1,0,12,2
3700,84,104,2,1,2,2,1,1,1,1,1,0,12,4
3701,4,17,1,1,2,1,1,1,2,1,1,600,12,3
3702,2,104,3,5,2,1,2,1,1,1,5,0,12,2
3703,4,58,1,1,1,1,3,3,3,1,1,0,3,4
3704,12,116,1,7,2,1,1,2,3,1,1,0,3,4
3705,2,22,1,2,2,1,3,3,2,1,1,0,12,3
3706,2,58,1,1,2,1,2,2,2,1,5,0,3,3
3707,1,58,2,5,3,1,2,2,2,1,2,0,12,2
3708,3,104,2,1,2,1,3,3,2,1,1,0,12,2
3709,5,23,1,1,1,1,1,1,1,1,1,0,3,3
3710,24,94,1,2,3,1,2,2,2,1,3,0,0,3
3711,3,57,1,4,1,2,3,3,3,1,1,0,3,2
3712,1,104,2,1,2,1,1,1,2,1,1,0,12,3
3713,2,104,1,1,2,2,1,1,2,1,1,0,12,1
3714,2,57,1,6,1,2,3,3,3,1,2,0,12,2
3715,2,156,1,2,2,1,2,1,2,1,1,0,12,0
3716,2,104,2,2,2,2,2,1,2,1,1,0,9,4
3717,3,104,2,2,2,2,2,2,2,1,1,0,6,4
3718,26,116,2,2,2,2,2,1,2,1,1,0,12,3
3719,18,58,2,6,2,1,1,1,1,1,1,0,12,4
3720,3,57,2,6,1,2,2,2,2,1,1,0,12,2
3721,1,104,1,1,2,2,2,2,2,1,1,0,9,2
3722,1,104,1,2,2,1,2,1,2,1,1,0,3,1
3723,3,104,2,7,2,1,2,2,2,1,1,0,12,3
3724,2,58,1,2,2,1,2,1,2,1,2,0,12,3
3725,12,58,2,6,2,1,1,1,1,1,1,0,12,4
3726,24,58,2,1,2,1,2,1,1,1,1,0,3,4
3727,48,58,2,1,2,1,1,1,1,1,1,0,12,2
3728,4,58,1,1,3,1,2,1,2,1,2,0,12,4
3729,4,58,3,4,1,1,2,1,1,1,4,0,0,2
3730,5,104,2,2,3,1,1,1,1,1,1,50,6,4
3731,2,58,1,6,1,1,2,2,2,1,1,0,12,2
3732,69,116,1,1,3,3,1,1,1,1,1,200,3,3
3733,7,55,2,1,3,1,3,3,1,1,1,0,12,3
3734,2,161,2,1,1,1,2,1,2,1,1,0,3,1
3735,48,145,2,6,1,2,1,1,1,1,1,0,3,2
3736,0,58,2,1,1,1,2,2,2,1,6,0,3,4
3737,2,104,1,4,2,1,2,1,2,1,1,0,3,2
3738,2,56,2,2,2,3,2,2,2,1,1,0,12,3
3739,4,58,1,1,1,2,1,1,2,1,2,0,3,4
3740,24,145,2,1,1,1,3,3,3,1,1,0,12,3
3741,4,57,1,2,1,2,2,1,2,1,1,0,12,2
3742,12,58,1,2,2,2,1,1,1,1,1,100,3,2
3743,6,58,1,7,1,2,1,1,1,1,1,0,12,4
3744,36,58,2,1,2,1,1,1,1,1,1,0,12,4
3745,1,104,2,2,2,1,2,2,2,1,1,0,3,1
3746,7,142,1,1,2,2,1,1,2,1,1,0,12,0
3747,36,73,1,1,3,2,3,3,3,1,1,0,12,1
3748,36,58,1,7,3,2,1,1,1,1,1,0,12,4
3749,55,57,2,2,3,2,1,1,1,1,1,150,9,4
3750,2,104,1,1,2,2,2,2,2,1,1,20,9,1
3751,72,141,1,2,1,2,1,1,1,1,1,0,12,2
3752,2,56,1,6,1,2,2,1,2,1,1,0,12,2
3753,3,104,2,2,2,1,2,2,2,1,1,0,3,4
3754,5,58,2,2,1,1,3,3,3,1,1,0,3,4
3755,72,141,2,1,1,3,1,1,1,1,1,0,12,3
3756,2,104,2,1,2,2,1,1,2,1,4,0,3,3
3757,2,22,1,1,3,1,1,1,2,1,1,0,12,3
3758,1,57,3,4,1,1,2,1,2,1,3,0,3,4
3759,5,35,2,1,1,1,1,1,1,1,1,0,3,2
3760,2,104,1,1,3,1,1,1,2,1,1,0,12,2
3761,5,104,3,1,2,2,1,1,1,1,3,0,12,2
3762,1,156,1,1,2,1,2,1,2,1,1,0,12,3
3763,2,104,1,1,2,2,1,1,3,1,1,0,5,4
3764,7,104,1,2,2,1,1,1,1,1,1,0,12,4
3765,2,58,2,1,1,1,3,3,3,1,2,0,3,1
3766,2,58,1,4,1,1,2,1,2,1,1,0,12,1
3767,36,58,3,6,2,2,1,1,1,1,3,0,3,4
3768,4,104,2,2,2,1,1,1,2,1,1,0,12,3
3769,2,104,1,5,2,2,1,1,2,1,1,0,12,2
3770,7,58,2,3,2,1,1,1,1,1,1,30,3,2
3771,3,104,2,2,2,1,2,2,2,1,1,0,3,4
3772,2,104,2,7,2,2,2,2,2,1,1,0,3,1
3773,72,104,3,2,3,1,3,3,3,1,4,0,8,4
3774,2,104,1,1,2,1,3,3,2,1,1,0,12,1
3775,1,57,3,1,1,2,2,2,2,1,3,0,6,4
3776,1,104,2,1,2,2,1,1,2,1,1,0,12,3
3777,5,56,2,4,3,3,2,2,2,1,1,0,3,0
3778,3,104,2,1,2,2,1,1,2,1,1,0,12,3
3779,14,57,1,6,3,2,1,1,1,1,1,200,12,3
3780,10,58,1,1,2,1,1,1,1,1,1,0,12,3
3781,10,6,1,1,2,1,1,1,2,1,1,70,6,3
3782,12,165,1,1,2,2,1,1,2,1,1,0,3,4
3783,3,21,3,1,2,1,2,2,2,1,2,0,3,4
3784,6,58,2,1,2,1,2,1,2,1,1,0,3,4
3785,3,152,2,1,2,1,3,1,2,1,3,0,12,2
3786,2,58,2,1,1,1,2,1,2,1,1,0,3,3
3787,24,104,2,7,3,2,1,1,2,1,1,0,12,4
3788,8,104,2,1,2,1,1,1,1,1,1,0,9,4
3789,24,58,1,3,1,1,3,1,2,2,1,150,12,4
3790,1,104,3,1,2,2,2,2,3,1,8,0,6,3
3791,2,57,3,1,1,2,2,1,2,1,2,0,12,2
3792,24,104,1,3,2,2,1,1,2,1,1,0,3,4
3793,36,58,2,1,1,1,1,1,2,1,2,0,12,2
3794,2,104,2,1,2,1,2,1,2,2,1,0,12,3
3795,3,58,2,1,2,1,2,2,2,1,1,0,12,1
3796,3,57,3,1,2,2,2,2,2,1,2,0,0,3
3797,1,104,3,1,2,2,1,1,1,1,3,0,3,1
3798,3,156,2,2,2,1,3,3,3,1,1,0,0,2
3799,4,104,2,2,2,1,1,1,2,1,1,0,12,3
3800,12,156,3,2,1,1,2,2,2,1,5,0,12,2
3801,2,58,1,1,1,1,2,2,2,1,1,0,3,3
3802,12,104,2,1,2,1,1,1,1,1,1,0,12,4
3803,2,104,2,2,2,2,2,1,2,1,1,0,9,1
3804,11,58,1,4,2,1,1,1,1,1,1,50,3,2
3805,2,104,2,7,2,2,1,1,2,1,1,0,12,2
3806,5,58,3,1,2,1,2,2,2,1,5,50,3,4
3807,1,104,2,1,2,1,2,2,2,1,2,0,9,4
3808,3,58,2,3,2,1,2,2,2,1,1,10,13,4
3809,1,57,1,3,3,2,2,2,2,1,1,0,12,1
3810,24,58,1,4,2,1,2,2,2,2,1,0,3,4
3811,7,104,1,1,2,2,2,2,2,1,1,0,12,3
3812,8,58,2,1,2,1,2,1,2,1,1,0,12,2
3813,9,126,2,2,2,2,1,1,2,1,1,0,3,4
3814,2,58,2,1,2,2,2,1,2,1,1,0,12,2
3815,72,58,2,1,2,2,1,1,1,1,2,0,3,3
3816,12,104,2,2,1,2,1,1,2,1,1,0,9,3
3817,12,58,2,5,1,1,1,1,1,1,1,0,3,1
3818,2,104,2,1,2,2,1,1,2,1,1,0,12,1
3819,12,104,1,1,2,3,1,1,1,1,1,0,12,4
3820,1,57,3,1,1,2,2,2,2,1,4,0,3,2
3821,36,156,2,1,2,1,1,1,1,1,3,0,3,4
3822,3,58,2,1,2,1,1,1,1,1,1,0,9,3
3823,8,56,2,2,2,3,2,2,2,1,1,0,12,1
3824,1,104,3,1,2,1,2,2,2,1,7,0,0,3
3825,2,104,2,1,2,2,2,2,2,1,6,0,12,3
3826,12,57,2,1,2,2,3,3,3,1,1,0,5,4
3827,1,104,1,1,2,1,2,2,2,1,1,0,12,1
3828,3,58,1,1,2,1,1,1,2,1,1,1,12,4
3829,2,104,1,1,2,1,1,1,2,1,1,0,12,2
3830,2,26,1,1,2,1,2,1,2,1,1,0,12,2
3831,3,58,1,5,2,1,2,1,2,1,1,0,3,2
3832,1,156,1,3,1,1,2,2,2,1,3,0,3,1
3833,6,156,2,6,1,1,2,1,2,1,1,0,3,4
3834,2,104,2,2,2,2,3,1,3,1,1,0,3,3
3835,3,58,1,1,2,1,1,1,2,1,1,0,12,3
3836,2,57,2,6,2,2,1,1,2,1,1,0,3,2
3837,4,58,1,6,1,1,2,1,2,1,1,0,3,3
3838,48,104,2,1,2,2,2,2,2,1,10,0,3,4
3839,5,57,1,3,2,2,1,1,2,1,1,0,12,3
3840,18,104,1,1,2,1,2,2,1,1,1,0,3,2
3841,4,56,2,1,2,3,1,1,2,1,1,0,0,2
3842,2,58,2,1,2,2,1,1,2,1,1,0,12,2
3843,2,104,2,5,2,2,2,1,2,1,1,0,12,2
3844,1,27,2,1,1,1,2,2,2,1,1,0,3,4
3845,3,104,2,1,2,2,1,1,2,1,4,0,8,1
3846,2,57,1,1,1,2,2,2,2,2,1,0,3,0
3847,1,104,2,5,2,2,1,1,2,1,1,0,12,3
3848,60,98,3,2,2,2,1,1,1,1,4,0,12,4
3849,1,104,2,2,2,2,2,2,2,1,2,0,9,3
3850,1,104,2,1,2,1,2,1,2,1,1,0,12,3
3851,24,143,1,4,3,2,1,1,1,1,1,0,12,4
3852,6,58,1,4,2,1,2,2,2,1,1,0,12,1
3853,2,56,1,5,2,2,2,1,2,1,2,0,12,2
3854,1,56,1,1,1,3,2,2,2,1,1,0,3,2
3855,2,16,2,2,2,2,2,1,2,1,1,0,12,3
3856,1,104,2,1,2,1,1,1,2,1,1,0,12,3
3857,3,58,1,4,3,2,1,1,2,1,1,0,3,1
3858,48,104,2,1,2,2,3,3,3,2,1,0,3,3
3859,5,56,2,2,2,3,1,1,3,1,1,100,12,1
3860,60,104,1,1,2,2,2,2,3,1,2,1,3,4
3861,24,17,2,1,2,1,1,1,1,1,1,0,3,3
3862,3,126,2,3,2,1,1,1,2,1,3,0,12,2
3863,4,76,1,5,3,2,1,1,2,1,1,0,0,2
3864,3,58,1,3,2,1,2,1,2,1,1,0,12,1
3865,12,104,3,2,2,2,3,3,3,1,4,0,3,4
3866,2,104,2,1,2,2,2,2,2,1,1,0,12,4
3867,72,76,2,3,3,3,2,1,3,2,1,0,12,3
3868,6,104,1,2,2,1,1,1,3,1,1,0,9,2
3869,12,104,3,2,2,2,3,3,3,1,4,0,3,4
3870,10,104,2,2,2,1,1,1,1,1,1,0,12,3
3871,9,52,2,1,3,1,3,3,1,1,1,0,0,1
3872,1,57,1,4,2,2,2,2,2,1,1,0,12,1
3873,5,58,2,1,2,1,1,1,2,1,1,0,3,1
3874,2,104,1,1,2,1,2,1,2,1,1,80,12,4
3875,2,58,1,2,2,1,2,2,2,1,1,0,12,4
3876,8,58,3,1,2,2,2,2,2,1,2,0,3,4
3877,12,58,2,2,2,1,2,1,2,1,1,0,12,4
3878,2,58,3,1,2,1,2,2,2,1,5,0,12,1
3879,37,52,1,1,2,1,1,1,2,1,1,200,12,1
3880,3,104,2,1,2,1,1,1,2,1,1,0,12,1
3881,1,58,2,1,1,1,2,2,2,1,1,0,12,2
3882,4,58,3,4,2,1,2,1,2,1,3,0,12,4
3883,2,104,2,7,1,1,2,2,2,1,1,0,12,3
3884,12,58,1,3,2,1,1,1,1,1,2,0,12,4
3885,1,104,1,2,2,1,2,1,2,1,1,0,12,2
3886,2,124,2,5,2,3,1,1,2,1,1,250,12,2
3887,3,58,2,1,2,1,1,1,3,1,1,0,6,1
3888,10,57,2,1,2,2,2,2,2,1,1,0,0,1
3889,15,58,2,1,3,1,3,3,3,1,1,0,3,1
3890,2,104,2,5,2,1,2,2,2,1,1,0,3,1
3891,3,58,1,3,2,1,1,1,2,1,1,30,3,1
3892,3,58,1,3,2,1,1,1,2,1,1,0,12,3
3893,1,104,2,2,2,1,2,3,2,1,1,0,3,2
3894,1,104,3,1,2,1,2,2,2,1,11,0,3,4
3895,2,58,3,2,1,2,1,1,2,1,3,0,3,3
3896,3,58,3,7,2,1,1,1,2,1,2,0,3,4
3897,4,104,1,5,2,1,1,3,2,1,1,299,3,4
3898,3,156,1,1,2,1,1,1,2,1,1,0,12,3
3899,1,104,1,5,2,2,3,3,2,1,1,0,12,3
3900,4,104,2,2,2,1,1,1,2,1,1,150,12,4
3901,1,104,3,1,2,1,2,2,2,1,3,80,12,4
3902,3,58,1,6,2,1,2,2,2,1,1,0,12,3
3903,3,104,2,1,2,2,2,1,2,1,1,0,12,1
3904,2,104,2,1,2,2,2,2,2,1,1,20,9,3
3905,6,58,3,3,3,1,1,1,3,1,2,0,3,4
3906,3,57,2,1,2,2,1,1,2,1,1,0,12,1
3907,6,56,2,5,2,3,1,1,1,1,1,0,12,2
3908,12,104,2,1,2,1,1,1,1,1,1,0,12,1
3909,1,104,3,1,2,2,3,1,3,1,4,50,3,2
3910,2,104,2,1,2,1,1,1,2,1,1,0,12,2
3911,3,52,1,1,2,1,1,1,3,1,1,0,12,0
3912,2,58,1,4,2,1,1,1,2,1,1,0,9,1
3913,8,58,1,1,2,1,2,2,1,1,1,0,3,1
3914,12,104,3,1,2,1,3,3,3,2,3,0,3,4
3915,7,58,2,1,2,1,1,1,1,1,1,0,12,4
3916,31,58,1,6,2,1,2,2,1,1,1,0,3,4
3917,2,104,2,2,2,2,1,1,2,1,1,0,12,3
3918,9,104,2,7,2,2,1,1,3,1,1,0,3,4
3919,48,157,2,7,2,3,1,1,2,1,1,0,12,2
3920,3,104,2,2,2,1,1,1,1,1,1,0,12,3
3921,48,104,1,2,2,2,1,1,1,2,1,0,3,4
3922,2,58,1,1,1,1,1,1,2,1,1,50,12,3
3923,3,58,2,2,2,1,2,2,2,1,1,10,8,2
3924,1,94,3,1,2,1,2,1,2,1,5,0,12,2
3925,2,58,2,3,2,2,3,3,3,1,1,0,12,2
3926,18,121,1,7,1,2,3,3,3,2,1,120,12,1
3927,1,104,2,1,2,1,2,2,2,1,1,0,8,2
3928,2,104,2,1,2,1,1,1,1,1,1,0,12,4
3929,4,104,3,2,2,1,2,2,2,1,2,200,12,4
3930,2,104,2,2,2,1,1,1,2,1,1,0,12,3
3931,132,58,1,5,2,1,1,1,1,1,1,0,12,3
3932,84,86,2,2,1,2,1,1,1,1,1,0,12,3
3933,3,104,2,2,2,1,2,2,2,2,1,100,12,4
3934,4,103,1,5,1,1,2,2,2,1,1,0,12,2
3935,6,57,2,1,1,1,1,1,2,1,1,0,12,4
3936,18,58,2,2,2,1,3,1,1,1,1,0,3,2
3937,24,104,2,2,2,2,1,1,1,1,1,0,12,3
3938,6,116,1,3,2,2,3,3,3,1,1,500,12,0
3939,4,112,1,6,2,1,1,1,2,1,1,0,12,1
3940,2,57,2,1,1,2,2,1,2,1,1,0,12,1
3941,4,156,2,4,2,1,1,1,2,1,1,0,3,3
3942,3,104,1,1,2,1,1,1,2,1,1,0,12,3
3943,12,58,1,4,3,1,1,1,1,1,1,100,12,2
3944,1,104,1,2,2,1,2,2,2,1,1,0,7,1
3945,12,58,2,3,2,1,3,3,2,1,1,0,3,4
3946,3,29,2,1,2,2,1,1,1,1,1,200,12,3
3947,24,104,3,2,2,1,1,1,1,1,2,0,12,1
3948,0,58,3,1,1,1,2,2,2,1,2,0,3,2
3949,96,110,1,1,2,3,1,1,1,1,1,0,12,3
3950,24,104,2,1,1,2,1,1,1,1,1,100,9,3
3951,9,104,2,2,2,1,1,1,1,1,1,0,12,4
3952,2,58,2,7,2,1,1,1,2,1,1,100,3,1
3953,24,58,2,1,2,1,1,1,1,1,1,50,12,4
3954,3,104,2,5,1,2,2,2,2,1,1,0,12,3
3955,3,104,2,1,2,1,2,2,2,1,1,0,12,4
3956,2,104,1,2,2,2,1,1,2,1,1,0,12,2
3957,7,104,2,1,2,1,3,3,1,1,1,0,12,1
3958,2,166,2,2,2,1,1,1,2,1,1,0,12,3
3959,2,156,3,2,1,1,1,1,2,1,2,0,12,1
3960,3,58,1,1,2,1,2,2,2,1,1,0,3,3
3961,8,142,2,6,2,2,1,1,1,1,1,250,9,4
3962,1,104,2,1,2,1,3,3,2,1,1,0,12,3
3963,12,104,2,4,2,2,1,1,2,1,1,0,9,4
3964,36,132,1,2,1,2,3,3,1,1,1,0,12,2
3965,1,104,2,2,3,1,2,2,2,1,1,0,12,0
3966,42,141,1,1,1,3,3,3,2,2,1,100,3,4
3967,2,58,1,1,2,1,2,1,2,1,1,0,12,2
3968,1,57,1,3,2,2,2,2,2,1,1,50,12,2
3969,2,104,2,2,2,2,1,1,2,1,1,0,3,4
3970,2,104,2,1,2,1,2,1,2,1,1,0,12,3
3971,24,104,2,1,2,1,1,1,1,1,1,300,12,4
3972,8,104,1,5,2,2,3,3,3,1,1,0,12,4
3973,8,104,2,1,2,1,1,1,2,1,1,0,12,2
3974,3,104,1,1,2,2,1,1,2,1,1,0,12,2
3975,4,11,1,1,2,3,1,1,1,1,1,0,8,4
3976,1,58,3,1,1,1,2,2,2,1,2,0,12,3
3977,10,86,1,2,2,1,1,1,2,1,1,0,12,4
3978,5,56,3,2,2,3,2,2,2,1,3,0,12,2
3979,3,104,1,2,2,1,1,1,1,1,1,0,12,2
3980,2,104,1,2,2,1,3,3,2,1,1,0,12,3
3981,30,58,1,3,3,1,1,1,1,1,1,0,12,3
3982,1,104,2,2,2,2,2,2,2,1,1,0,9,2
3983,3,104,2,2,2,2,2,1,2,1,1,0,3,2
3984,5,23,3,5,2,2,2,2,3,1,3,0,12,4
3985,3,104,2,1,2,2,1,1,2,1,1,0,3,2
3986,7,58,1,1,2,1,2,2,2,1,1,0,12,4
3987,36,104,1,7,2,1,1,1,2,1,1,80,12,3
3988,16,157,2,1,2,1,1,1,1,1,1,300,12,4
3989,2,104,3,1,2,1,2,2,2,1,7,0,12,4
3990,8,145,2,6,2,3,1,1,2,1,1,0,3,1
3991,15,104,2,1,1,1,1,1,2,1,1,0,12,4
3992,3,58,1,6,1,1,2,2,2,1,1,0,12,2
3993,2,104,3,1,2,1,3,3,3,1,2,0,12,3
3994,4,104,1,2,2,1,2,2,2,1,1,0,3,2
3995,1,104,2,1,2,1,2,2,2,1,1,20,9,2
3996,12,29,2,1,2,2,1,1,1,1,1,30,8,3
3997,4,58,2,1,2,2,2,2,2,1,2,0,12,1
3998,212,58,2,1,2,1,1,1,2,1,1,0,8,3
3999,12,104,3,2,2,1,1,1,1,1,5,0,12,3
4000,1,58,1,3,2,1,1,1,2,1,1,0,0,2
4001,24,56,2,3,1,3,2,2,2,1,1,100,12,4
4002,2,58,1,6,2,1,2,2,2,1,1,0,12,2
4003,2,104,2,2,2,2,2,1,2,1,1,0,3,3
4004,2,121,2,2,1,1,2,2,2,1,1,500,12,1
4005,60,104,2,3,3,2,3,3,3,1,1,0,1,4
4006,72,144,1,2,3,3,1,1,2,1,1,0,12,2
4007,4,104,2,5,2,1,1,1,1,1,1,0,8,3
4008,2,58,1,1,2,1,2,2,2,1,1,10,12,1
4009,84,141,1,2,2,2,3,1,2,1,1,200,12,2
4010,2,58,3,1,1,1,3,3,3,2,4,0,1,3
4011,2,104,3,2,2,1,2,2,2,1,9,0,9,2
4012,2,52,1,1,3,1,1,1,2,1,1,300,0,1
4013,6,104,2,3,2,1,1,1,1,1,1,0,12,3
4014,1,57,2,1,1,2,2,2,2,1,1,0,12,3
4015,16,58,2,2,2,1,1,3,3,1,4,0,12,1
4016,24,58,3,1,1,1,3,3,2,1,3,0,3,4
4017,4,104,2,1,1,2,1,1,2,1,1,0,12,2
